Wall time,Step,Value
1672365551.7525256,0,0.7832912802696228
1672365553.1927752,1,0.7583403587341309
1672365554.5012429,2,0.7734791040420532
1672365555.023286,3,0.7406784296035767
1672365556.5895026,4,0.7607964277267456
1672365558.0897021,5,0.745092511177063
1672365559.2858417,6,0.7397644519805908
1672365560.3334389,7,0.7602355480194092
1672365561.8116522,8,0.7375210523605347
1672365563.2639427,9,0.7291082739830017
1672365564.9366226,10,0.7319124937057495
1672365566.1847637,11,0.742007851600647
1672365567.4745085,12,0.7509815096855164
1672365568.9257925,13,0.772854745388031
1672365570.3139818,14,0.7243409752845764
1672365571.5097573,15,0.7296690940856934
1672365572.5735552,16,0.7711721658706665
1672365573.7569325,17,0.7375210523605347
1672365575.1360524,18,0.7459338307380676
1672365576.2282312,19,0.7523836493492126
1672365576.808976,20,0.7316320538520813
1672365578.1057575,21,0.7571508884429932
1672365579.4049244,22,0.7526640295982361
1672365580.5866852,23,0.751542329788208
1672365581.7383828,24,0.7624789476394653
1672365582.9511104,25,0.733595073223114
1672365584.2111535,26,0.7498598098754883
1672365585.6130543,27,0.7574312686920166
1672365587.0103798,28,0.756870448589325
1672365588.0465305,29,0.7249018549919128
1672365589.4530256,30,0.7192932963371277
1672365590.7043347,31,0.7683679461479187
1672365591.3673744,32,0.738923192024231
1672365592.420611,33,0.7638810873031616
1672365593.1766334,34,0.7756590247154236
1672365594.034458,35,0.7518227696418762
1672365595.3923995,36,0.7316320538520813
1672365596.3406582,37,0.7181715965270996
1672365597.2663496,38,0.7501401901245117
1672365597.9274635,39,0.745092511177063
1672365599.3457265,40,0.7411665916442871
1672365600.19482,41,0.7621985673904419
1672365601.2925875,42,0.7414469718933105
1672365601.7751665,43,0.7537857294082642
1672365602.7172728,44,0.7624789476394653
1672365603.5436409,45,0.772854745388031
1672365604.431044,46,0.7582725882530212
1672365605.5858219,47,0.7818284034729004
1672365606.726815,48,0.7492989301681519
1672365607.6208527,49,0.7481772303581238
1672365608.5866165,50,0.7521032094955444
1672365609.3586783,51,0.7591138482093811
1672365610.288871,52,0.7739764451980591
1672365611.3415198,53,0.7680875062942505
1672365612.1300163,54,0.745092511177063
1672365612.6159675,55,0.7467750906944275
1672365613.1164935,56,0.7638810873031616
1672365613.7987058,57,0.7232192754745483
1672365614.9252882,58,0.7675266265869141
1672365615.8859951,59,0.7596747279167175
1672365616.8250604,60,0.7408861517906189
1672365617.678962,61,0.7512618899345398
1672365618.5368235,62,0.7636006474494934
1672365619.2925751,63,0.7619181275367737
1672365620.3454087,64,0.7361189126968384
1672365621.165389,65,0.7636006474494934
1672365622.3994694,66,0.7624789476394653
1672365623.2263858,67,0.7220975756645203
1672365624.0485506,68,0.7448121309280396
1672365625.256885,69,0.7459338307380676
1672365626.0309124,70,0.7734155654907227
1672365627.0696034,71,0.7470555305480957
1672365628.0225441,72,0.7546270489692688
1672365629.1604862,73,0.7448121309280396
1672365630.107981,74,0.7478967905044556
1672365631.1610048,75,0.7406057119369507
1672365632.078767,76,0.7467750906944275
1672365632.8927665,77,0.7305103540420532
1672365633.9811134,78,0.7551878690719604
1672365634.9535747,79,0.7178912162780762
1672365636.161496,80,0.7641615271568298
1672365637.402454,81,0.7535053491592407
1672365638.2807257,82,0.7565900087356567
1672365639.4766126,83,0.7714526057243347
1672365640.4758563,84,0.743129551410675
1672365641.4946475,85,0.7619181275367737
1672365642.1102645,86,0.7638810873031616
1672365643.0964146,87,0.7773415446281433
1672365643.9567513,88,0.7537857294082642
1672365644.3079438,89,0.7453729510307312
1672365645.407564,90,0.7784632444381714
1672365646.3472116,91,0.757992148399353
1672365646.582304,92,0.7509815096855164
1672365647.1951795,93,0.7428491115570068
1672365648.5517483,94,0.7529444694519043
1672365648.9260516,95,0.7403252720832825
1672365649.9723756,96,0.7436904311180115
1672365650.7235684,97,0.7310712337493896
1672365651.6247613,98,0.7459338307380676
1672365652.8260827,99,0.7605159878730774
