Wall time,Step,Value
1672362846.9144173,0,0.4911690354347229
1672362847.7445889,1,0.44967758655548096
1672362848.4699285,2,0.5677039623260498
1672362849.1081746,3,0.5155593156814575
1672362849.4661276,4,0.5011216998100281
1672362850.0568435,5,0.530846893787384
1672362850.8068888,6,0.5473920106887817
1672362851.6404698,7,0.4666292667388916
1672362852.0655518,8,0.5381379723548889
1672362853.0930054,9,0.5740325450897217
1672362853.520699,10,0.5443073511123657
1672362854.0484016,11,0.4876612424850464
1672362855.166795,12,0.56057208776474
1672362855.8735924,13,0.5451486110687256
1672362856.7881818,14,0.5451486110687256
1672362857.719069,15,0.5591699481010437
1672362858.2178586,16,0.56057208776474
1672362858.6669488,17,0.5070106387138367
1672362859.42116,18,0.5103757977485657
1672362859.8873534,19,0.5128995776176453
1672362860.7588897,20,0.5518788695335388
1672362861.1648202,21,0.4955131709575653
1672362862.0264714,22,0.5028042793273926
1672362862.5695345,23,0.5126191973686218
1672362863.177132,24,0.5751542448997498
1672362863.6044452,25,0.5527201294898987
1672362864.7241,26,0.5619742274284363
1672362865.496277,27,0.5375770926475525
1672362866.589393,28,0.5473920106887817
1672362867.138044,29,0.5479528903961182
1672362868.0824642,30,0.5173864364624023
1672362869.088158,31,0.43858665227890015
1672362869.8535948,32,0.6012338995933533
1672362870.937506,33,0.4952327609062195
1672362871.7730436,34,0.5451486110687256
1672362872.6238594,35,0.5684239864349365
1672362873.0723057,36,0.5098149180412292
1672362873.8400667,37,0.5339315533638
1672362874.479771,38,0.5515984296798706
1672362874.8275545,39,0.491026371717453
1672362875.129192,40,0.5300056338310242
1672362876.4097393,41,0.5280426144599915
1672362877.2359154,42,0.5594503879547119
1672362877.8165588,43,0.5134604573249817
1672362878.2416568,44,0.5678631663322449
1672362878.6891656,45,0.5883342623710632
1672362879.1854646,46,0.5518788695335388
1672362879.6723328,47,0.43858665227890015
1672362880.553163,48,0.5431856513023376
1672362881.3482304,49,0.5235558152198792
1672362881.8157728,50,0.5370162725448608
1672362882.4406424,51,0.5086932182312012
1672362883.2166865,52,0.5445877909660339
1672362884.0358298,53,0.5639371871948242
1672362884.6576936,54,0.5560852289199829
1672362885.132334,55,0.5440269112586975
1672362886.2609987,56,0.5165451765060425
1672362886.6553414,57,0.4971957504749298
1672362887.250991,58,0.5185081362724304
1672362888.1651728,59,0.5897364020347595
1672362888.7561939,60,0.5513179898262024
1672362889.4206872,61,0.5695456862449646
1672362890.3629017,62,0.552159309387207
1672362890.9660642,63,0.5288838744163513
1672362891.7521124,64,0.4938306212425232
1672362892.6676538,65,0.5762759447097778
1672362893.3277292,66,0.4988783001899719
1672362894.2375634,67,0.5858104228973389
1672362895.3606956,68,0.514862596988678
1672362895.9661567,69,0.4784071743488312
1672362896.6777942,70,0.5633763074874878
1672362897.5846195,71,0.5022433996200562
1672362898.3066928,72,0.5597307682037354
1672362898.9878168,73,0.5667414665222168
1672362899.704192,74,0.5218732357025146
1672362900.4608567,75,0.4966348707675934
1672362901.4600499,76,0.5314077138900757
1672362901.9319434,77,0.5325294733047485
1672362902.7627,78,0.4983174502849579
1672362903.176291,79,0.47952887415885925
1672362903.7564564,80,0.6001121997833252
1672362904.3403955,81,0.4890633821487427
1672362904.869175,82,0.5058889389038086
1672362905.689426,83,0.5106561779975891
1672362906.5007992,84,0.515984296798706
1672362907.2072148,85,0.5241166353225708
1672362907.619955,86,0.5398205518722534
1672362908.3356686,87,0.555243968963623
1672362909.259933,88,0.5687044262886047
1672362909.8355606,89,0.5
1672362910.6400888,90,0.5762759447097778
1672362911.4198174,91,0.5633763074874878
1672362911.985981,92,0.5154234170913696
1672362912.4183154,93,0.5187885761260986
1672362912.8798828,94,0.5762759447097778
1672362913.355892,95,0.5176668763160706
1672362914.2548869,96,0.5577678084373474
1672362914.7199023,97,0.49495232105255127
1672362915.0534942,98,0.5443073511123657
1672362915.8806927,99,0.4896242320537567
