Wall time,Step,Value
1672365678.9810843,1,0.782800018787384
1672365704.5212758,2,0.804099977016449
1672365729.1444402,3,0.8125
1672365754.972546,4,0.8271999955177307
1672365780.49243,5,0.8169999718666077
1672365805.7591598,6,0.814300000667572
1672365831.0397162,7,0.8314999938011169
1672365855.7889931,8,0.8371000289916992
1672365880.9449239,9,0.8197000026702881
1672365906.4119887,10,0.8248999714851379
1672365931.9871793,11,0.8184999823570251
1672365957.7977939,12,0.823199987411499
1672365983.2877715,13,0.8310999870300293
1672366009.5639627,14,0.8245999813079834
1672366034.354225,15,0.8159000277519226
1672366060.2861924,16,0.8206999897956848
1672366085.0382462,17,0.8278999924659729
1672366111.4366868,18,0.8269000053405762
1672366136.5285943,19,0.8083000183105469
1672366162.557574,20,0.8187000155448914
1672366187.9198167,21,0.8259000182151794
1672366214.3487556,22,0.8269000053405762
1672366239.544912,23,0.8248000144958496
1672366265.183931,24,0.824999988079071
1672366290.692409,25,0.8227999806404114
1672366316.3249276,26,0.8314999938011169
1672366342.203254,27,0.8317000269889832
1672366367.9808905,28,0.8115000128746033
1672366394.337707,29,0.823199987411499
1672366420.3046129,30,0.8241000175476074
1672366446.5087273,31,0.8234000205993652
1672366471.8579893,32,0.8371000289916992
1672366497.9158847,33,0.8302000164985657
1672366523.2403805,34,0.8213000297546387
1672366549.0918758,35,0.8303999900817871
1672366574.3671708,36,0.8156999945640564
1672366600.3677068,37,0.8271999955177307
1672366626.0534003,38,0.8327000141143799
1672366651.4950974,39,0.8264999985694885
1672366677.8400073,40,0.8184999823570251
1672366702.9732876,41,0.8199999928474426
1672366729.2340617,42,0.8223999738693237
1672366756.1676886,43,0.8141999840736389
1672366782.1748765,44,0.8338000178337097
1672366807.4492629,45,0.8252999782562256
1672366832.766911,46,0.8245000243186951
1672366858.3547068,47,0.8192999958992004
1672366884.009065,48,0.8335000276565552
1672366909.3389206,49,0.800000011920929
1672366935.4219384,50,0.8248000144958496
1672366960.5961637,51,0.8180000185966492
1672366986.5910463,52,0.8100000023841858
1672367012.1033444,53,0.8281999826431274
1672367037.6644394,54,0.8288999795913696
1672367063.4340236,55,0.8234999775886536
1672367089.9905856,56,0.8320000171661377
1672367116.042592,57,0.822700023651123
1672367141.1085258,58,0.8260999917984009
1672367167.3761144,59,0.8263999819755554
1672367193.6237803,60,0.8302000164985657
1672367219.477813,61,0.8319000005722046
1672367246.0408823,62,0.8253999948501587
1672367272.1642568,63,0.820900022983551
1672367297.7714179,64,0.8216000199317932
1672367324.272818,65,0.8266000151634216
1672367350.5165935,66,0.8220999836921692
1672367376.015671,67,0.828000009059906
1672367401.3447714,68,0.8269000053405762
1672367427.3684108,69,0.8208000063896179
1672367452.9143057,70,0.8044999837875366
1672367478.9529457,71,0.8162999749183655
1672367504.7053773,72,0.8305000066757202
1672367530.9607038,73,0.8230999708175659
1672367556.82866,74,0.8269000053405762
1672367582.6318052,75,0.8373000025749207
1672367608.6999793,76,0.8183000087738037
1672367634.106479,77,0.8320000171661377
1672367659.880816,78,0.8314999938011169
1672367686.6121385,79,0.8118000030517578
1672367711.9532957,80,0.8198999762535095
1672367737.403616,81,0.8183000087738037
1672367764.0913014,82,0.8180999755859375
1672367790.6717558,83,0.8267999887466431
1672367816.8436153,84,0.8252999782562256
1672367843.3168933,85,0.8227999806404114
1672367870.4590623,86,0.8296999931335449
1672367897.5020072,87,0.8259000182151794
1672367923.5035276,88,0.8360999822616577
1672367948.9683843,89,0.8238000273704529
1672367974.1498806,90,0.8313000202178955
1672368000.6421294,91,0.8169999718666077
1672368027.3261318,92,0.8363000154495239
1672368053.591469,93,0.8199999928474426
1672368078.6864064,94,0.8281000256538391
1672368104.797531,95,0.8192999958992004
1672368130.6321716,96,0.8270999789237976
1672368156.5083256,97,0.8023999929428101
1672368182.711697,98,0.8220000267028809
1672368208.580935,99,0.8252999782562256
1672368233.8895907,100,0.8331000208854675
