Wall time,Step,Value
1672368433.0894969,1,0.8310999870300293
1672368458.734005,2,0.8646000027656555
1672368484.199636,3,0.876800000667572
1672368510.0962117,4,0.8946999907493591
1672368535.3753176,5,0.8937000036239624
1672368561.5609376,6,0.8949000239372253
1672368587.6420267,7,0.894599974155426
1672368612.475172,8,0.8973000049591064
1672368639.0918329,9,0.899399995803833
1672368664.870596,10,0.9014999866485596
1672368690.3526864,11,0.9020000100135803
1672368715.837139,12,0.8960999846458435
1672368741.8526344,13,0.9014999866485596
1672368768.0887136,14,0.902999997138977
1672368794.0911715,15,0.9010999798774719
1672368820.0375934,16,0.9035000205039978
1672368846.8409514,17,0.9049000144004822
1672368873.8374588,18,0.9046000242233276
1672368899.3757641,19,0.907800018787384
1672368924.9015274,20,0.9057999849319458
1672368951.2340403,21,0.9053000211715698
1672368977.2541237,22,0.8981999754905701
1672369002.6450853,23,0.9042999744415283
1672369028.9088497,24,0.9067999720573425
1672369055.477019,25,0.9016000032424927
1672369080.8160546,26,0.8995000123977661
1672369106.496593,27,0.90420001745224
1672369131.8931932,28,0.906000018119812
1672369158.1282794,29,0.8989999890327454
1672369184.8822787,30,0.8995000123977661
1672369209.5516174,31,0.9043999910354614
1672369235.8077526,32,0.906000018119812
1672369261.6575167,33,0.9018999934196472
1672369287.2671435,34,0.9023000001907349
1672369313.4054527,35,0.901199996471405
1672369339.976992,36,0.9065999984741211
1672369366.9993608,37,0.9016000032424927
1672369393.2567258,38,0.9056000113487244
1672369419.5916734,39,0.8946999907493591
1672369445.4121602,40,0.9018999934196472
1672369471.3202262,41,0.901199996471405
1672369497.106375,42,0.8998000025749207
1672369524.442948,43,0.9009000062942505
1672369550.380682,44,0.902999997138977
1672369576.3135254,45,0.9042999744415283
1672369602.0307333,46,0.9074000120162964
1672369628.872882,47,0.9016000032424927
1672369655.4118173,48,0.8949000239372253
1672369681.4043207,49,0.9088000059127808
1672369709.0416076,50,0.9072999954223633
1672369735.2193134,51,0.9024999737739563
1672369762.0442867,52,0.9052000045776367
1672369788.0526848,53,0.9064000248908997
1672369815.6414635,54,0.8989999890327454
1672369842.6253204,55,0.909500002861023
1672369868.4836123,56,0.9096999764442444
1672369893.9352648,57,0.9065999984741211
1672369920.562395,58,0.8967000246047974
1672369947.3540602,59,0.906000018119812
1672369972.8730133,60,0.9000999927520752
1672369998.723667,61,0.8981000185012817
1672370024.190561,62,0.9031999707221985
1672370049.6117997,63,0.9083999991416931
1672370076.722391,64,0.8988999724388123
1672370102.0662825,65,0.8967000246047974
1672370128.1449244,66,0.9074000120162964
1672370153.2598615,67,0.9118000268936157
1672370179.5056946,68,0.9093999862670898
1672370206.7079744,69,0.9050999879837036
1672370232.0534635,70,0.9031999707221985
1672370257.801759,71,0.902999997138977
1672370283.844221,72,0.9035000205039978
1672370309.388787,73,0.909600019454956
1672370336.3119893,74,0.9086999893188477
1672370362.3054938,75,0.9046000242233276
1672370387.6705406,76,0.9035999774932861
1672370415.4272404,77,0.9074000120162964
1672370441.7959425,78,0.9122999906539917
1672370467.6301212,79,0.9046000242233276
1672370493.2437806,80,0.9061999917030334
1672370520.609019,81,0.906000018119812
1672370546.3949723,82,0.9056000113487244
1672370572.747783,83,0.9038000106811523
1672370599.0491862,84,0.9028000235557556
1672370624.4785671,85,0.9028000235557556
1672370651.380356,86,0.9117000102996826
1672370677.515129,87,0.9032999873161316
1672370704.3601534,88,0.9043999910354614
1672370731.01801,89,0.9039999842643738
1672370756.419819,90,0.8992999792098999
1672370782.2804039,91,0.9014000296592712
1672370808.11423,92,0.9028000235557556
1672370833.897129,93,0.900600016117096
1672370859.6360795,94,0.9085999727249146
1672370886.0039716,95,0.9093999862670898
1672370912.4551353,96,0.9032999873161316
1672370938.9274163,97,0.9007999897003174
1672370965.3024988,98,0.90420001745224
1672370991.1291974,99,0.8978000283241272
1672371017.0694952,100,0.8970000147819519
