Wall time,Step,Value
1672362941.9126616,1,0.5282999873161316
1672362966.7410514,2,0.5799000263214111
1672362991.8055608,3,0.6021999716758728
1672363017.2424192,4,0.5622000098228455
1672363042.786078,5,0.5828999876976013
1672363067.9631975,6,0.5978999733924866
1672363093.4412715,7,0.5946999788284302
1672363118.4792583,8,0.5976999998092651
1672363143.956556,9,0.5989000201225281
1672363169.3068428,10,0.5722000002861023
1672363194.936044,11,0.5511000156402588
1672363220.366648,12,0.6090999841690063
1672363245.5194771,13,0.6028000116348267
1672363271.6371038,14,0.5921000242233276
1672363296.7128282,15,0.5985000133514404
1672363322.3984056,16,0.597599983215332
1672363348.4609296,17,0.5965999960899353
1672363374.1993701,18,0.5993000268936157
1672363400.3523195,19,0.5439000129699707
1672363426.265537,20,0.5763999819755554
1672363451.9952564,21,0.5917999744415283
1672363477.226385,22,0.6032000184059143
1672363503.142715,23,0.5587000250816345
1672363528.5478976,24,0.5950000286102295
1672363554.282843,25,0.5892000198364258
1672363580.7021396,26,0.5824000239372253
1672363606.3574207,27,0.604200005531311
1672363632.2868586,28,0.5831999778747559
1672363658.1438537,29,0.5788000226020813
1672363684.1685686,30,0.6254000067710876
1672363710.3365004,31,0.5763999819755554
1672363736.574545,32,0.5967000126838684
1672363762.4593751,33,0.5960999727249146
1672363788.3297138,34,0.579800009727478
1672363814.9311755,35,0.5717999935150146
1672363840.8676052,36,0.6050999760627747
1672363867.2703836,37,0.5841000080108643
1672363892.938618,38,0.5672000050544739
1672363918.8018935,39,0.5669000148773193
1672363944.6477816,40,0.5957000255584717
1672363971.058785,41,0.592199981212616
1672363996.4176524,42,0.5812000036239624
1672364021.6769273,43,0.6069999933242798
1672364047.7685668,44,0.6129000186920166
1672364073.143135,45,0.5817999839782715
1672364099.0123472,46,0.5995000004768372
1672364124.6525068,47,0.5805000066757202
1672364150.9044971,48,0.5814999938011169
1672364176.9853835,49,0.5846999883651733
1672364203.3164208,50,0.5860000252723694
1672364228.3318532,51,0.6025000214576721
1672364254.003852,52,0.6057999730110168
1672364279.632178,53,0.59579998254776
1672364305.7792857,54,0.5755000114440918
1672364331.6777034,55,0.5874999761581421
1672364358.1413314,56,0.5932999849319458
1672364384.631709,57,0.572700023651123
1672364409.8356833,58,0.557699978351593
1672364436.122949,59,0.5967000126838684
1672364462.1243122,60,0.6359000205993652
1672364487.870877,61,0.564300000667572
1672364512.9768906,62,0.597100019454956
1672364539.1222932,63,0.5817000269889832
1672364565.249221,64,0.5879999995231628
1672364591.0999534,65,0.5715000033378601
1672364617.2067738,66,0.6098999977111816
1672364642.5943828,67,0.5932000279426575
1672364668.4411812,68,0.6216999888420105
1672364694.8432858,69,0.58160001039505
1672364720.7150197,70,0.6003000140190125
1672364746.709469,71,0.582099974155426
1672364772.2176385,72,0.5947999954223633
1672364797.296683,73,0.608299970626831
1672364823.1251292,74,0.5881999731063843
1672364848.515908,75,0.589900016784668
1672364873.6932497,76,0.566100001335144
1672364899.9071758,77,0.5734000205993652
1672364926.0734634,78,0.597100019454956
1672364951.7782993,79,0.6348999738693237
1672364977.713636,80,0.5667999982833862
1672365003.7656326,81,0.6061999797821045
1672365029.7918868,82,0.5735999941825867
1672365055.8033667,83,0.5720999836921692
1672365081.596663,84,0.5533999800682068
1672365106.981817,85,0.5964000225067139
1672365132.7575533,86,0.5336999893188477
1672365158.4687154,87,0.6101999878883362
1672365183.93281,88,0.6000000238418579
1672365209.7089915,89,0.5949000120162964
1672365235.751424,90,0.6129000186920166
1672365262.3364694,91,0.5580000281333923
1672365288.5004134,92,0.5756000280380249
1672365314.4786403,93,0.5879999995231628
1672365340.0798938,94,0.5791000127792358
1672365365.5715308,95,0.5748999714851379
1672365391.4207613,96,0.6004999876022339
1672365417.736153,97,0.5784000158309937
1672365443.3416688,98,0.5956000089645386
1672365468.9744866,99,0.5789999961853027
1672365494.6168282,100,0.61080002784729
