Wall time,Step,Value
1672362846.913972,0,0.39541149139404297
1672362847.7442355,1,0.3675406277179718
1672362848.4693654,2,0.45107269287109375
1672362849.1077983,3,0.413100928068161
1672362849.4657252,4,0.3801773488521576
1672362850.0562162,5,0.4453190565109253
1672362850.8065202,6,0.4626689553260803
1672362851.640055,7,0.3549460768699646
1672362852.0651877,8,0.43432068824768066
1672362853.0925174,9,0.4774525761604309
1672362853.5202906,10,0.4255297780036926
1672362854.0480113,11,0.40155646204948425
1672362855.1664302,12,0.44564229249954224
1672362855.8731856,13,0.45668649673461914
1672362856.7877898,14,0.44893792271614075
1672362857.7186177,15,0.4551011621952057
1672362858.217526,16,0.44591325521469116
1672362858.6666183,17,0.4002535343170166
1672362859.4207933,18,0.3840700685977936
1672362859.8868217,19,0.41689178347587585
1672362860.7585564,20,0.43241873383522034
1672362861.1644833,21,0.3933867812156677
1672362862.026112,22,0.41347742080688477
1672362862.5691323,23,0.414523720741272
1672362863.1767597,24,0.46323162317276
1672362863.6039915,25,0.4730550944805145
1672362864.7236977,26,0.44979405403137207
1672362865.495821,27,0.4337480962276459
1672362866.5889845,28,0.4674358665943146
1672362867.1377,29,0.4448550343513489
1672362868.0815275,30,0.42158645391464233
1672362869.0877497,31,0.33753010630607605
1672362869.8531957,32,0.4832680821418762
1672362870.937121,33,0.4104423224925995
1672362871.7726445,34,0.44835129380226135
1672362872.6234913,35,0.4841759204864502
1672362873.0719204,36,0.4040431082248688
1672362873.8396857,37,0.4356180429458618
1672362874.4794066,38,0.43106842041015625
1672362874.827176,39,0.3789612948894501
1672362875.1287656,40,0.4282623529434204
1672362876.4092517,41,0.4239233434200287
1672362877.2355077,42,0.4523855149745941
1672362877.8161783,43,0.42177465558052063
1672362878.2412925,44,0.4430713951587677
1672362878.688701,45,0.5028617978096008
1672362879.1850727,46,0.44741466641426086
1672362879.6719346,47,0.3456992506980896
1672362880.552795,48,0.43522340059280396
1672362881.3478374,49,0.43756306171417236
1672362881.815396,50,0.41498255729675293
1672362882.4402301,51,0.41365206241607666
1672362883.2162967,52,0.4551681876182556
1672362884.0354538,53,0.4475758671760559
1672362884.6572762,54,0.44596022367477417
1672362885.131891,55,0.45049795508384705
1672362886.2605655,56,0.41633543372154236
1672362886.6549358,57,0.3915817141532898
1672362887.250654,58,0.4207206070423126
1672362888.1647933,59,0.46586108207702637
1672362888.755809,60,0.4380578398704529
1672362889.4202769,61,0.45178741216659546
1672362890.362543,62,0.44843071699142456
1672362890.9657385,63,0.418460875749588
1672362891.7516115,64,0.4186151325702667
1672362892.6672797,65,0.49070245027542114
1672362893.3273563,66,0.40442129969596863
1672362894.2371385,67,0.47197702527046204
1672362895.3603625,68,0.40932774543762207
1672362895.9655516,69,0.3975598216056824
1672362896.6773057,70,0.43912234902381897
1672362897.5842445,71,0.41538986563682556
1672362898.306349,72,0.4523375928401947
1672362898.9873962,73,0.4621875584125519
1672362899.7037525,74,0.43827298283576965
1672362900.4605205,75,0.4217899441719055
1672362901.4596813,76,0.4473165273666382
1672362901.9315052,77,0.4235341548919678
1672362902.7623699,78,0.41261592507362366
1672362903.1757658,79,0.3565085232257843
1672362903.755986,80,0.47611096501350403
1672362904.339987,81,0.3983714282512665
1672362904.868708,82,0.4096662700176239
1672362905.6889124,83,0.4331101179122925
1672362906.5004582,84,0.42359599471092224
1672362907.2068095,85,0.42284148931503296
1672362907.619556,86,0.44546881318092346
1672362908.3352954,87,0.4542810320854187
1672362909.2594194,88,0.453125
1672362909.8350658,89,0.4016106128692627
1672362910.6397095,90,0.46946287155151367
1672362911.4193373,91,0.45683255791664124
1672362911.9856427,92,0.44260674715042114
1672362912.4178524,93,0.4292985200881958
1672362912.879523,94,0.4531930685043335
1672362913.355415,95,0.42009854316711426
1672362914.254502,96,0.45501214265823364
1672362914.7192411,97,0.3923991024494171
1672362915.0530715,98,0.4462747573852539
1672362915.8803468,99,0.3882979452610016
